text,p,1,tr,7,1,3.52544403076,1543866821.3
vangogh,eq,1,eq,7,-2,4.21606302261,1543871133.45
vangogh,p,3,p,7,-1,3.72664403915,1543871137.18
vangogh,eq,5,p,5,-1,2.73483204842,1543871139.91
vangogh,p,3,eq,1,1,4.21746492386,1543871259.74
vangogh,tr,5,p,1,1,3.29865789413,1543871263.04
painting,tr,7,p,1,3,9.55151796341,1543871502.45
painting,tr,5,tr,1,2,6.75334501266,1543871509.2
painting,tr,3,eq,7,-3,7.80622506142,1543871517.01
painting,p,3,tr,1,2,5.22698402405,1543871522.24
painting,eq,7,p,3,1,5.5339589119,1543871527.77
painting,eq,5,p,3,2,5.78339099884,1543871533.55
painting,eq,3,tr,1,2,4.95280694962,1543871538.5
painting,p,7,eq,1,2,9.63214588165,1543871548.13
painting,p,7,tr,3,-1,8.2150888443,1543871556.35
painting,p,5,tr,1,1,5.71709012985,1543871562.07
painting,eq,7,p,3,1,3.28424596786,1543871565.35
painting,p,1,tr,7,-2,6.58709001541,1543871571.94
portrait,tr,7,tr,5,1,9.37393689156,1543871581.31
portrait,tr,5,p,5,-3,10.985558033,1543871592.3
portrait,tr,3,eq,3,-2,5.77219605446,1543871598.07
portrait,p,7,tr,1,-1,6.72798109055,1543871604.8
portrait,eq,7,tr,3,1,4.63345909119,1543871609.43
portrait,eq,5,eq,7,-1,9.00203084946,1543871618.43
portrait,eq,3,eq,7,-1,7.28575587273,1543871625.72
portrait,p,1,eq,1,0,7.10034799576,1543871632.82
portrait,p,7,p,3,-1,8.09851908684,1543871640.92
portrait,tr,1,p,5,-1,4.1500389576,1543871645.07
portrait,p,3,tr,3,1,2.93170404434,1543871648.0
portrait,tr,5,p,1,-1,6.49203205109,1543871654.49
macaroon,p,5,tr,7,-2,5.6086139679,1543871660.1
macaroon,p,3,tr,5,-1,5.52342700958,1543871665.62
macaroon,eq,3,tr,3,1,4.7043800354,1543871670.32
macaroon,tr,1,tr,7,-2,4.23325204849,1543871674.55
macaroon,tr,3,eq,7,-2,4.03923106194,1543871678.59
macaroon,p,5,eq,5,-1,3.67848801613,1543871682.27
macaroon,eq,3,tr,3,0,7.22529792786,1543871689.5
macaroon,eq,1,eq,7,-2,5.24749493599,1543871694.75
macaroon,tr,5,p,7,-2,3.74917888641,1543871698.5
macaroon,p,5,eq,3,-1,3.03472495079,1543871701.53
macaroon,p,3,tr,1,-1,4.49356412888,1543871706.02
macaroon,p,1,eq,7,-2,4.65044307709,1543871710.67
balloon,tr,7,tr,1,3,5.23482084274,1543871715.9
balloon,tr,5,eq,3,-1,4.38169693947,1543871720.28
balloon,tr,3,tr,7,-1,3.89497208595,1543871724.17
balloon,p,1,tr,1,-1,6.92530989647,1543871731.1
balloon,tr,3,eq,7,-1,4.6346449852,1543871735.73
balloon,eq,5,p,5,1,3.14583301544,1543871738.88
balloon,eq,7,eq,3,0,9.54906892776,1543871748.43
balloon,tr,7,eq,1,1,5.86536002159,1543871754.3
balloon,tr,3,p,7,-1,4.48073196411,1543871758.78
balloon,p,5,tr,7,1,4.49841403961,1543871763.28
balloon,p,3,tr,5,1,3.48292708397,1543871766.76
balloon,eq,5,p,1,1,3.87415099144,1543871770.63
vangogh,p,7,tr,7,2,5.23776483536,1543871775.87
vangogh,p,3,tr,5,2,3.29807710648,1543871779.17
vangogh,tr,3,tr,7,0,4.83621883392,1543871784.01
vangogh,tr,1,eq,5,-2,7.97780108452,1543871791.99
vangogh,eq,3,eq,7,-2,3.98223495483,1543871795.97
vangogh,p,3,eq,5,-1,5.10895705223,1543871801.08
vangogh,eq,3,eq,7,0,3.41854119301,1543871804.5
vangogh,p,5,eq,1,3,4.61998701096,1543871809.12
vangogh,eq,1,p,7,-2,3.85135006905,1543871812.97
vangogh,p,5,eq,1,2,4.55091404915,1543871817.52
vangogh,tr,5,p,3,-1,4.87963604927,1543871822.4
vangogh,p,1,eq,5,-3,4.01445579529,1543871826.41
bunny,tr,5,tr,7,-1,5.80765390396,1543871832.22
bunny,tr,5,tr,3,0,5.96789097786,1543871838.19
bunny,tr,3,eq,5,-1,3.60698390007,1543871841.8
bunny,p,5,tr,1,1,3.10135006905,1543871844.9
bunny,eq,7,eq,5,1,3.80950188637,1543871848.71
bunny,eq,3,eq,5,0,3.1558470726,1543871851.87
bunny,eq,7,eq,3,1,20.6704070568,1543871872.54
bunny,tr,3,eq,1,-2,11.4987750053,1543871884.04
bunny,p,7,eq,1,0,33.5257310867,1543871917.57
bunny,tr,1,p,5,0,4.69363617897,1543871922.26
bunny,p,3,p,5,-1,7.05432105064,1543871929.31
bunny,tr,1,p,1,-1,5.43733906746,1543871934.75
text,tr,7,eq,5,-2,4.24082708359,1543871938.99
text,tr,5,p,1,0,4.05015802383,1543871943.04
text,tr,3,tr,7,-2,7.25365495682,1543871950.29
text,tr,1,tr,5,1,6.18948698044,1543871956.48
text,eq,7,tr,1,0,3.29528594017,1543871959.78
text,tr,3,eq,5,-1,6.50667595863,1543871966.29
text,eq,3,eq,1,-1,4.15036702156,1543871970.44
text,tr,7,eq,1,-1,4.31064605713,1543871974.75
text,tr,5,p,7,-2,2.79200100899,1543871977.54
text,eq,1,p,5,1,2.98789906502,1543871980.53
text,tr,5,p,3,1,3.09077811241,1543871983.62
text,tr,5,p,1,-2,3.63538002968,1543871987.26
cat,tr,5,tr,7,-1,5.36028409004,1543871992.62
cat,tr,5,tr,7,-2,4.6301651001,1543871997.25
cat,tr,3,tr,1,1,4.69253396988,1543872001.94
cat,eq,5,tr,1,2,4.19086503983,1543872006.13
cat,eq,7,p,5,1,3.27461695671,1543872009.4
cat,eq,5,tr,5,0,3.40333390236,1543872012.8
cat,eq,3,eq,5,0,3.41203594208,1543872016.21
cat,eq,1,tr,3,-2,3.67364907265,1543872019.88
cat,p,7,tr,3,1,6.63707780838,1543872026.52
cat,p,5,tr,1,2,2.56220602989,1543872029.08
cat,eq,5,p,3,1,3.66462516785,1543872032.74
cat,tr,1,p,1,0,4.90990400314,1543872037.65
lena,tr,7,tr,3,1,30.6985938549,1543872068.35
lena,eq,1,tr,5,-1,16.019906044,1543872084.37
lena,tr,3,p,1,-3,5.40295910835,1543872089.77
lena,eq,3,tr,1,1,13.6809840202,1543872103.45
lena,tr,7,eq,7,-2,7.74583697319,1543872111.2
lena,eq,3,eq,5,-1,8.19797801971,1543872119.4
lena,eq,3,eq,5,-2,5.98514795303,1543872125.39
lena,eq,1,tr,3,-1,3.09541487694,1543872128.49
lena,p,7,tr,7,1,4.92985701561,1543872133.42
lena,p,1,p,5,2,3.39096593857,1543872136.81
lena,eq,7,p,3,0,5.26479005814,1543872142.07
lena,tr,1,p,1,-2,3.7225151062,1543872145.79
tower,tr,3,tr,7,-2,4.31370210648,1543872150.1
tower,tr,5,eq,5,-2,3.27780199051,1543872153.38
tower,p,7,tr,3,2,2.88308596611,1543872156.26
tower,tr,1,p,7,-2,2.91610097885,1543872159.18
tower,eq,7,p,5,1,3.10600304604,1543872162.29
tower,eq,5,tr,3,0,4.19643092155,1543872166.49
tower,tr,5,eq,3,-1,3.72298502922,1543872170.21
tower,eq,1,eq,5,-3,3.71171593666,1543872173.92
tower,p,7,eq,7,0,3.67078399658,1543872177.59
tower,tr,1,p,5,-2,3.64057803154,1543872181.23
tower,tr,5,p,3,1,4.35823988914,1543872185.59
tower,eq,1,p,1,1,4.56589603424,1543872190.16
portrait,tr,7,eq,7,0,88.884196043,1543872603.38
portrait,eq,1,tr,5,2,10.2357578278,1543872613.62
portrait,tr,3,eq,7,-2,9.09735417366,1543872622.72
portrait,p,5,tr,1,2,10.0105199814,1543872632.73
portrait,eq,7,p,7,-2,11.6553499699,1543872644.39
portrait,p,3,eq,5,2,5.15243792534,1543872649.54
portrait,tr,3,eq,3,2,11.6636500359,1543872661.2
portrait,p,3,eq,1,2,4.64543390274,1543872665.85
portrait,p,7,eq,7,2,3.39676499367,1543872669.25
portrait,p,5,tr,3,2,3.95263600349,1543872673.2
portrait,tr,5,p,3,-2,4.00972604752,1543872677.21
portrait,tr,7,p,1,3,6.09720206261,1543872683.31
painting,tr,7,tr,3,1,6.57425713539,1543872689.88
painting,tr,5,tr,3,0,4.99244093895,1543872694.87
macaroon,tr,7,p,7,-1,6.96982097626,1543873290.65
macaroon,tr,5,p,3,2,4.50912594795,1543873295.16
macaroon,p,3,tr,3,-1,4.91073799133,1543873300.07
balloon,tr,7,p,5,1,5.62209010124,1543873375.72
balloon,tr,5,eq,5,0,7.27640104294,1543873383.0
balloon,eq,5,tr,3,1,6.69256401062,1543873389.69
balloon,eq,5,tr,1,2,3.12881588936,1543873392.82
balloon,tr,5,eq,7,-2,3.43478918076,1543873396.25
balloon,tr,5,eq,5,-2,2.97630095482,1543873399.23
balloon,eq,3,p,3,3,3.34803009033,1543873402.58
balloon,eq,1,tr,7,-2,9.76589798927,1543873412.35
balloon,tr,1,p,7,-2,3.10486698151,1543873415.45
balloon,p,5,tr,3,-1,2.62885403633,1543873418.08
balloon,eq,5,p,3,1,2.70262813568,1543873420.78
balloon,p,1,eq,1,0,4.71127891541,1543873425.49
vangogh,tr,7,tr,3,0,6.95237207413,1543873432.44
vangogh,eq,1,tr,5,-2,4.81063294411,1543873437.25
vangogh,tr,3,p,1,2,4.00570392609,1543873441.26
vangogh,tr,1,eq,7,-2,3.03276705742,1543873444.29
vangogh,eq,7,tr,3,2,2.98794603348,1543873447.28
vangogh,eq,5,tr,3,1,3.1491560936,1543873450.43
vangogh,p,1,eq,3,-3,3.95827484131,1543873454.39
vangogh,p,3,eq,1,-1,3.33336782455,1543873457.72
vangogh,p,7,p,1,1,4.69186401367,1543873462.41
vangogh,p,5,eq,5,-2,2.89731502533,1543873465.31
vangogh,tr,7,p,3,2,3.78196001053,1543873469.09
vangogh,eq,3,p,1,1,2.84240102768,1543873471.93
macaroon,tr,7,tr,5,0,3.82532191277,1543873475.76
macaroon,tr,7,tr,5,0,3.84598112106,1543873479.61
macaroon,tr,3,eq,5,-1,5.03358602524,1543873484.64
macaroon,p,7,tr,1,1,9.4967648983,1543873494.14
macaroon,eq,3,eq,7,-1,4.65681600571,1543873498.8
macaroon,eq,5,eq,7,0,3.99692106247,1543873502.8
macaroon,eq,3,p,5,2,2.9782409668,1543873505.78
macaroon,tr,5,eq,1,2,3.03552794456,1543873508.82
macaroon,p,7,tr,7,-2,4.00939106941,1543873512.83
macaroon,tr,1,p,5,-2,3.29527306557,1543873516.13
macaroon,p,3,eq,5,-3,4.32101583481,1543873520.45
macaroon,p,1,eq,1,-1,3.89569497108,1543873524.35
text,tr,7,eq,7,-2,3.63800621033,1543873527.99
text,tr,5,eq,7,-2,11.372068882,1543873539.36
text,p,7,tr,3,-1,6.58466720581,1543873545.94
text,eq,7,tr,1,2,5.32054805756,1543873551.26
text,tr,7,eq,7,-2,3.33726906776,1543873554.6
text,eq,5,p,3,2,2.61260104179,1543873557.21
text,eq,3,p,5,2,2.8430519104,1543873560.05
text,tr,5,eq,1,1,3.08536601067,1543873563.14
text,p,7,eq,1,1,3.0699160099,1543873566.21
text,eq,1,p,5,-1,6.93222999573,1543873573.14
text,eq,7,p,3,1,2.63144898415,1543873575.77
text,p,1,p,3,0,2.90722894669,1543873578.68
tower,p,3,tr,7,-2,3.54164385796,1543873582.22
tower,tr,5,tr,7,0,2.89774894714,1543873585.12
tower,p,1,tr,3,-2,3.57491612434,1543873588.69
tower,tr,1,tr,3,-1,11.4950778484,1543873600.19
tower,eq,7,eq,3,0,3.12396788597,1543873603.31
tower,tr,5,eq,5,-1,3.65993404388,1543873606.97
tower,eq,3,tr,7,0,2.22171092033,1543873609.19
tower,eq,1,tr,1,0,3.07251191139,1543873612.26
tower,p,7,eq,7,-2,3.91049194336,1543873616.17
tower,p,5,eq,1,0,3.2648088932,1543873619.43
tower,tr,3,p,3,0,2.8380048275,1543873622.27
tower,p,1,eq,1,0,7.46031904221,1543873629.73
lena,eq,3,tr,7,-1,3.94706988335,1543873633.68
lena,tr,5,eq,3,-1,4.249822855,1543873637.93
lena,tr,5,tr,3,0,3.28492283821,1543873641.21
lena,tr,5,tr,1,0,42.5899589062,1543873683.8
lena,eq,7,eq,1,2,3.55024814606,1543873687.35
lena,p,5,eq,5,-2,3.37956809998,1543873690.73
lena,tr,5,eq,3,-1,4.02821707726,1543873694.76
lena,tr,3,eq,1,1,3.36444997787,1543873698.12
lena,eq,1,p,7,-2,3.41309404373,1543873701.53
lena,p,5,tr,1,-2,3.82673692703,1543873705.36
lena,tr,3,p,3,0,4.39341402054,1543873709.75
lena,p,1,p,5,-1,56.9514770508,1543873766.7
bunny,tr,7,tr,3,0,3.84748888016,1543873770.55
bunny,tr,5,p,7,-1,3.75165104866,1543873774.3
bunny,tr,3,p,1,-1,4.30422997475,1543873778.6
bunny,tr,7,tr,1,-1,2.94685721397,1543873781.55
bunny,eq,7,eq,1,0,3.79744815826,1543873785.35
bunny,p,1,eq,5,-2,3.3518640995,1543873788.7
bunny,tr,3,eq,3,-1,5.6307759285,1543873794.33
bunny,eq,1,eq,3,-2,3.35164809227,1543873797.68
bunny,tr,3,p,7,-2,4.32297992706,1543873802.0
bunny,p,5,tr,3,-2,3.06477189064,1543873805.06
bunny,p,7,p,3,0,3.48852515221,1543873808.55
bunny,p,1,tr,3,0,4.59581494331,1543873813.15
portrait,tr,7,eq,1,0,4.43323683739,1543873817.58
portrait,tr,5,p,5,-1,2.7267870903,1543873820.31
portrait,eq,3,tr,3,1,3.15782308578,1543873823.47
portrait,tr,1,tr,5,-1,2.80570602417,1543873826.28
portrait,eq,5,eq,7,-2,3.08185696602,1543873829.36
portrait,eq,5,eq,1,2,4.90445518494,1543873834.26
portrait,p,3,eq,3,-1,3.99653601646,1543873838.26
portrait,eq,1,p,3,-1,3.15105509758,1543873841.41
portrait,eq,5,p,7,-1,5.69272398949,1543873847.1
portrait,p,5,p,1,0,3.77513098717,1543873850.88
portrait,p,3,tr,3,-1,2.64117980003,1543873853.52
portrait,p,1,eq,1,0,3.89201402664,1543873857.41
cat,tr,7,p,3,2,4.97017002106,1543873862.38
cat,eq,1,tr,5,-1,4.24212598801,1543873866.62
cat,tr,3,eq,1,1,3.07708621025,1543873869.7
cat,tr,1,tr,5,-2,5.54731798172,1543873875.25
cat,p,7,eq,7,-3,5.01959896088,1543873880.27
cat,tr,5,eq,5,-3,2.79702591896,1543873883.07
cat,p,7,eq,3,-2,2.80250597,1543873885.87
cat,eq,3,eq,1,2,2.74149823189,1543873888.61
cat,eq,3,p,7,0,4.28358221054,1543873892.89
cat,p,5,eq,7,-3,4.54167294502,1543873897.43
cat,eq,7,p,3,2,2.83051204681,1543873900.26
cat,eq,5,p,1,2,3.13448500633,1543873903.39
painting,eq,5,tr,7,1,13.7945477962,1543873917.18
painting,tr,5,eq,3,-1,3.43453598022,1543873920.61
painting,tr,3,tr,7,-1,3.76526904106,1543873924.38
painting,eq,1,tr,1,0,47.1480607986,1543873971.53
painting,tr,7,eq,7,1,4.23076701164,1543873975.76
painting,eq,5,p,3,2,2.77226805687,1543873978.53
painting,eq,3,p,3,2,2.75804209709,1543873981.29
painting,tr,1,eq,1,0,2.60089898109,1543873983.89
painting,p,3,p,7,-2,9.87490296364,1543873993.76
painting,p,5,tr,5,-2,2.97526192665,1543873996.74
painting,p,3,eq,5,-2,2.58697605133,1543873999.33
painting,p,3,p,1,2,4.45791697502,1543874003.79
vangogh,p,5,tr,7,-1,10.5442240238,1543875753.94
vangogh,tr,5,tr,7,0,8.20511293411,1543875762.15
vangogh,tr,1,tr,3,3,5.20318078995,1543875767.35
vangogh,tr,1,p,5,-3,6.20061898232,1543875773.55
vangogh,tr,5,eq,7,-1,8.25578594208,1543875781.81
vangogh,eq,7,eq,5,1,8.18192696571,1543875789.99
vangogh,tr,7,eq,3,0,11.6177699566,1543875801.61
vangogh,p,5,eq,1,3,6.32728719711,1543875807.94
vangogh,p,7,tr,3,1,9.41803383827,1543875817.36
vangogh,tr,1,p,5,-3,3.88193416595,1543875821.24
vangogh,p,3,eq,7,-3,19.8300139904,1543875841.07
vangogh,p,1,eq,1,1,17.5016031265,1543875858.57
balloon,tr,7,eq,7,-1,11.6975810528,1543875870.27
balloon,eq,5,tr,5,3,4.98521590233,1543875875.26
balloon,eq,1,tr,3,3,6.38536405563,1543875881.65
balloon,tr,1,eq,1,0,7.57965993881,1543875889.23
balloon,eq,1,eq,7,-3,5.28263092041,1543875894.51
balloon,eq,1,eq,5,1,9.34750199318,1543875903.86
balloon,eq,3,p,7,-3,5.34252810478,1543875909.2
balloon,p,7,eq,1,3,6.13478302956,1543875915.33
balloon,p,7,eq,7,1,5.61410117149,1543875920.94
balloon,p,5,tr,3,1,7.94895195961,1543875928.89
balloon,p,3,p,5,0,4.67500782013,1543875933.57
balloon,eq,7,p,1,1,6.75401616096,1543875940.32
bunny,p,7,tr,7,2,5.40316009521,1543875945.72
bunny,tr,1,tr,5,-1,6.82980799675,1543875952.55
bunny,eq,5,tr,3,0,8.32961511612,1543875960.88
bunny,tr,1,p,1,0,7.80502080917,1543875968.69
bunny,p,1,eq,7,-1,5.56317305565,1543875974.25
bunny,p,5,eq,5,-1,8.49272489548,1543875982.74
bunny,eq,3,p,7,0,11.3184790611,1543875994.06
bunny,eq,1,tr,7,2,4.48409795761,1543875998.54
bunny,p,7,tr,1,2,5.71014499664,1543876004.25
bunny,p,5,eq,1,1,10.0349171162,1543876014.28
bunny,tr,3,p,3,1,5.58043909073,1543876019.86
bunny,p,1,eq,7,2,4.20930409431,1543876024.07
tower,eq,5,tr,7,2,6.35265398026,1543876030.42
tower,p,7,tr,5,3,6.55936002731,1543876036.98
tower,p,3,tr,3,1,10.1795780659,1543876047.16
tower,tr,5,tr,1,-1,6.73582792282,1543876053.9
tower,p,5,eq,7,-1,7.80635380745,1543876061.71
tower,tr,1,eq,5,1,4.76660490036,1543876066.48
tower,eq,1,eq,3,-1,8.69330906868,1543876075.17
tower,eq,1,eq,5,0,4.08717989922,1543876079.26
tower,tr,1,p,7,-2,4.85022807121,1543876084.11
tower,eq,1,p,5,1,4.9145321846,1543876089.02
text,tr,7,p,1,-2,9.11937189102,1543876660.13
bunny,eq,5,tr,7,0,5.83587884903,1543877367.73
bunny,tr,5,eq,7,0,6.14166498184,1543877373.87
bunny,p,1,tr,3,2,4.00943517685,1543877377.88
bunny,eq,1,tr,1,1,4.7633907795,1543877382.64
bunny,eq,7,eq,1,-1,4.40312004089,1543877392.24
bunny,tr,3,eq,5,0,4.74910402298,1543877396.99
bunny,eq,3,p,5,0,9.85432600975,1543877406.84
bunny,eq,5,eq,1,-2,6.86640119553,1543877413.71
bunny,p,1,p,7,1,4.94757890701,1543877418.66
bunny,tr,1,p,5,1,5.49019289017,1543877424.15
portrait,tr,7,tr,3,2,6.18003296852,1543879611.02
portrait,tr,5,tr,1,-1,3.60408401489,1543879614.62
portrait,tr,1,tr,3,1,4.26457905769,1543879618.88
portrait,tr,1,eq,5,1,6.32211995125,1543879625.2
portrait,eq,5,eq,7,0,5.08077001572,1543879630.28
portrait,eq,5,tr,1,-1,5.89981794357,1543879636.18
portrait,tr,3,eq,3,0,4.04687404633,1543879640.23
portrait,eq,1,p,7,-1,13.6332769394,1543879653.86
